id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
ORD020592,C00404,P005,May 08 2022,4,14467.15,livre,AGADIR,carte,L046,2024-08-17
ORD043661,C00244,P014,12/09/2023,5,2242.53,livre,kenitra,virement,,2023-06-08
ORD048146,C00981,P015,2022-06-16,4,14001.62,annule,ERRACHIDIA,virement,,
ORD039207,C01539,P020,Aug 23 2023,4,8227.05,livré,AGADIR,cash,L025,2022-01-16
ORD010534,C00013,P005,12/07/2022,4,2722.36,retourne,BENI MELLAL,CMI,L004,2023-06-12
ORD035146,C00120,P014,2024-06-21,6,4870.58,KO,tanger,CMI,L025,
ORD045731,C00434,P015,27/02/2023,9,10136.38,OK,EL JADIDA,cash,L018,
ORD044100,C02057,P015,2023-09-04,5,13359.97,livre,el jadida,virement,L006,2023-03-31
ORD031551,C01427,P018,2022-09-07,7,4127.91,annulé,Marrakesh,PayPal,L048,
ORD032774,C00330,P014,19/05/2023,10,11736.32,LIVRE,rabat,PayPal,L036,2024-01-11
ORD014367,C00283,P013,2023-08-12,3,14619.91,LIVRE,Meknès,PayPal,,2022-03-12
ORD041502,C00309,P011,13/03/2023,4,4761.2,OK,nador,cash,L002,
ORD004682,C01622,P001,25/06/2022,5,11133.3,livre,Mrakech,CMI,L012,2023-05-25
ORD012167,C02638,P010,08/09/2023,8,12542.18,annule,Rbat,carte,L013,
ORD003241,C02575,P009,2023-03-08,8,3707.33,KO,CASA,PayPal,L014,
ORD036072,C01870,P004,21/07/2023,9,822.64,LIVRE,TANGER,PayPal,L005,2022-07-10
ORD022734,C02737,P016,2024-10-04,5,10683.53,en_cours,EL JADIDA,CMI,L032,
ORD015080,C00377,P001,2023-08-23,5,254.86,retourne,SAFI,CMI,L001,2022-07-04
ORD029812,C01780,P018,Sep 09 2023,4,9041.74,livré,MEKNES,CMI,L042,2023-02-07
ORD025427,C02275,P016,05/11/2022,10,10876.84,LIVRE,MEKNES,CMI,L007,2022-11-02
ORD003937,C01180,P020,2022-10-21,2,6990.03,en_cours,Fez,PayPal,L020,
ORD037518,C01587,P007,29/10/2024,6,6511.47,livré,ERRACHIDIA,cash,L007,2022-02-12
ORD016312,C02119,P015,14/03/2022,4,9174.82,livré,marrakech,virement,L042,2024-06-11
ORD004059,C01167,P005,07/03/2024,7,6137.4,KO,KENITRA,carte,,
ORD003725,C00524,P004,2024-03-01,4,7993.32,annule,tanger ,PayPal,L016,
ORD029045,C00783,P003,30/09/2023,10,493.72,OK,tetouan,CMI,L038,
ORD016636,C00686,P003,2022-04-05,3,8844.79,LIVRE,Oujda ,PayPal,L021,2024-07-20
ORD036539,C02713,P002,2024-02-23,3,8609.23,DONE,TNG,PayPal,L001,2024-11-05
ORD042998,C01536,P005,17/04/2023,4,8215.19,DONE,Oujda ,CMI,L045,2023-03-19
ORD028423,C02732,P007,Jun 20 2022,10,5460.04,LIVRE,rabat,CMI,L024,2022-02-05
ORD001210,C01373,P005,2022-08-15,1,5125.51,LIVRE,rabat,carte,L047,2024-10-08
ORD004879,C01451,P017,Apr 15 2022,10,11915.65,DONE,errachidia,carte,L010,2022-07-14
ORD033130,C00054,P005,26/06/2024,3,3689.61,DONE,SAFI,virement,L029,2022-07-28
ORD029069,C00460,P004,27/02/2023,5,12247.5,DONE,NADOR,CMI,L011,2022-02-22
ORD002179,C02063,P011,2022-02-15,3,8391.35,livre,casablanca ,cash,L036,2024-03-16
ORD032232,C01333,P016,18/06/2023,2,12704.06,LIVRE,Oujda ,carte,L038,2023-02-03
ORD024281,C02518,P014,01/02/2024,7,11993.51,DONE,EL JADIDA,carte,L015,2022-03-13
ORD012928,C00165,P012,2022-02-26,7,11257.13,livré,beni mellal,carte,L029,2024-04-29
ORD037998,C01300,P012,22/08/2023,10,5690.11,retourne,nador,PayPal,L024,2023-02-23
ORD018626,C00705,P012,04/02/2024,6,10826.59,retourne,tetouan,CMI,L007,2023-05-25
ORD001746,C01838,P005,18/01/2024,6,10205.45,DONE,agadir,carte,L039,2024-08-28
ORD032458,C01997,P002,2023-09-30,1,14338.74,livré,oujda,cash,,2024-02-25
ORD022186,C00346,P017,01/12/2023,1,3588.47,livré,NADOR,carte,L001,2024-07-15
ORD011796,C02893,P018,2022-12-15,1,13075.05,livre,Mrakech,CMI,L022,2022-08-31
ORD013177,C01429,P010,2022-07-12,1,11724.17,KO,FES,CMI,L031,
ORD025925,C00576,P009,05/08/2022,5,4191.21,DONE,Casa,cash,L023,2024-04-18
ORD037603,C01924,P014,2024-02-29,4,1910.73,livré,rabat,virement,L025,2024-03-01
ORD049538,C03000,P016,16/09/2023,2,7185.26,annulé,rabat,CMI,L006,
ORD022215,C00162,P020,19/12/2022,3,12907.98,annule,tetouan,CMI,L041,
ORD032661,C02961,P018,2023-01-09,7,3655.93,livré,errachidia,cash,L044,2023-03-10
ORD031533,C00018,P009,31/08/2022,5,4972.53,en_cours,Oujda ,virement,,
ORD015762,C02642,P018,2023-11-08,6,13734.37,en_cours,rabat,virement,L007,
ORD035383,C01115,P015,2024-03-28,6,1618.05,retourne,errachidia,cash,L010,2023-08-21
ORD004055,C01618,P008,13/02/2022,3,11022.92,livre,errachidia,PayPal,L014,2022-09-26
ORD004644,C02557,P003,2024-05-08,5,1759.81,en_cours,Beni Mellal,carte,L034,
ORD035692,C00955,P007,2024-03-25,3,11272.94,livré,Oujda ,cash,L015,2022-08-21
ORD047352,C02267,P020,18/12/2022,4,2957.84,livré,Marrakesh,cash,L009,2024-04-16
ORD019396,C00101,P003,2023-04-05,6,7069.34,livre,Eljadida,cash,L038,2024-11-06
ORD036798,C01558,P018,2024-07-23,10,2376.18,OK,marrakech,carte,,
ORD045125,C02204,P012,20/06/2022,6,12709.91,livré,Rbat,PayPal,L044,2023-04-28
ORD001722,C00068,P016,11/10/2022,1,1073.72,annulé,fes,carte,L016,
ORD028298,C00215,P002,Feb 27 2023,1,10662.97,retourne,Fès,PayPal,L021,2024-09-30
ORD031473,C02712,P020,21/01/2022,5,13860.1,DONE,fes,CMI,L023,2022-12-08
ORD000374,C02845,P019,2024-06-06,7,6255.88,OK,Fès,virement,L032,
ORD007798,C02034,P020,24/02/2022,8,11613.77,KO,AGADIR,virement,,
ORD048740,C02228,P008,2022-12-27,2,2670.47,DONE,AGADIR,cash,,2024-07-20
ORD047583,C01731,P011,04/11/2023,8,520.74,annulé,meknes,CMI,L007,
ORD011096,C00691,P002,19/12/2022,9,7871.12,KO,beni mellal,CMI,L031,
ORD025981,C00388,P015,19/09/2023,1,12533.5,KO,agadir,CMI,L035,
ORD044315,C00521,P001,Dec 15 2024,9,1624.15,OK,SAFI,carte,L001,
ORD031658,C00041,P002,2024-10-23,6,6310.88,LIVRE,Oujda ,CMI,L041,2023-07-28
ORD001952,C01674,P007,14/01/2024,8,12478.85,retourne,SAFI,carte,L008,2024-05-03
ORD045068,C02086,P018,22/05/2024,4,11671.72,OK,tanger ,virement,L010,
ORD024398,C01742,P018,24/01/2024,6,13949.88,annule,RABAT,virement,L042,
ORD033513,C01752,P017,2024-06-13,9,4385.45,DONE,kénitra,virement,L050,2022-04-29
ORD045919,C02949,P010,26/09/2023,4,4824.01,LIVRE,FES,cash,L005,2024-07-31
ORD029338,C00424,P004,Jan 16 2024,4,3176.15,livre,tetouan,cash,L004,2024-05-29
ORD015684,C00428,P016,2024-05-02,9,1926.47,DONE,Rbat,carte,L026,2024-01-18
ORD023032,C02816,P017,Feb 09 2022,8,14285.52,LIVRE,ERRACHIDIA,cash,L037,2022-11-24
ORD026930,C01914,P015,Apr 30 2024,8,1263.75,OK,EL JADIDA,cash,L018,
ORD019729,C00787,P012,2024-02-07,2,1988.94,OK,casablanca ,PayPal,L048,
ORD006401,C02430,P018,2023-05-16,2,7527.08,DONE,OUJDA,virement,L050,2024-09-21
ORD010329,C02579,P019,07/08/2024,6,11093.78,retourne,Rbat,virement,L025,2023-12-06
ORD014955,C00112,P015,2023-10-13,5,4616.58,annulé,BENI MELLAL,cash,L047,
ORD022521,C01109,P013,2022-09-25,2,6664.64,livre,Meknès,cash,L048,2024-06-27
ORD015501,C00234,P008,Sep 05 2023,10,9286.42,retourné,meknes,carte,L021,2024-06-25
ORD003783,C02259,P001,13/01/2024,1,8776.46,OK,safi,cash,L016,
ORD043732,C02083,P018,Jul 20 2022,10,2719.4,DONE,safi,CMI,L003,2024-07-20
ORD031343,C01161,P018,14/02/2022,4,8768.68,livré,EL JADIDA,CMI,L049,2023-12-24
ORD036817,C02391,P005,2024-12-16,1,10894.34,LIVRE,Tétouan,CMI,L012,2022-05-01
ORD032614,C01452,P019,2024-02-04,2,7661.09,en_cours,Beni Mellal,CMI,L016,
ORD002341,C01300,P017,2022-02-20,5,10922.09,annulé,Beni Mellal,carte,L020,
ORD015155,C01672,P012,2024-08-09,4,9099.98,DONE,Tétouan,PayPal,L030,2023-11-25
ORD020044,C01593,P016,2024-09-30,4,12089.51,livre,SAFI,virement,L044,2024-11-22
ORD046300,C01692,P002,21/12/2023,10,10761.65,livre,BENI MELLAL,CMI,L033,2024-08-05
ORD048514,C01052,P010,2023-09-07,2,13036.61,livre,rabat,carte,L027,2024-04-16
ORD000835,C00312,P020,2024-07-01,4,11558.78,DONE,BENI MELLAL,CMI,L025,2023-01-30
ORD039053,C01556,P015,2022-05-27,9,14928.1,en_cours,MEKNES,CMI,L004,
ORD005023,C00920,P008,27/06/2024,4,10019.31,LIVRE,tanger ,virement,L033,2023-10-30
ORD007555,C00907,P017,2024-05-10,9,10821.95,livre,Fès,carte,L003,2023-06-18
ORD034156,C02115,P013,2024-02-25,4,3561.36,annulé,casablanca,carte,L020,
ORD028658,C00507,P013,2022-02-09,7,13946.25,LIVRE,Rbat,PayPal,L016,2022-12-24
ORD015643,C02336,P009,2022-05-17,7,14380.21,en_cours,EL JADIDA,carte,L008,
ORD027608,C00860,P004,01/01/2024,5,6471.99,livre,AGADIR,carte,,2024-12-17
ORD047384,C02240,P016,21/03/2023,9,5279.94,en_cours,errachidia,cash,L044,
ORD000152,C00425,P015,2023-01-26,6,6252.05,retourne,Fez,virement,L012,2023-07-22
ORD002835,C02370,P001,2023-08-27,5,14477.85,LIVRE,Beni Mellal,CMI,L031,2023-07-23
ORD032910,C02577,P020,2024-04-16,6,10704.42,DONE,EL JADIDA,cash,L022,2022-06-24
ORD024521,C00608,P001,03/08/2024,5,964.29,OK,oujda,carte,L015,
ORD029478,C01655,P006,Mar 04 2022,6,8064.27,annulé,CASA,carte,L025,
ORD020533,C02279,P011,2024-11-20,9,7259.42,livré,oujda,CMI,L021,2022-02-12
ORD021206,C00207,P007,Jan 07 2022,7,4103.12,livré,beni mellal,CMI,L047,2024-09-29
ORD011967,C02728,P006,30/10/2022,1,5178.49,DONE,agadir,CMI,L026,2022-04-08
ORD042302,C02933,P001,03/08/2023,10,3481.03,livre,nador,PayPal,L006,2022-12-09
ORD039967,C00106,P016,24/06/2023,10,9247.53,annule,tetouan,cash,L033,
ORD011612,C02084,P011,10/03/2024,7,1079.46,livre,meknes,PayPal,L050,2024-11-28
ORD048943,C01730,P006,2023-11-09,3,5948.95,livré,MEKNES,cash,L037,2022-07-01
ORD026847,C00347,P011,Aug 01 2022,7,4625.71,OK,Meknès,cash,L038,
ORD010991,C01327,P017,20/05/2024,9,9189.13,DONE,tetouan,cash,L034,2023-11-26
ORD024432,C01390,P017,2024-03-27,6,13035.75,livre,safi,virement,L032,2024-03-01
ORD031005,C00229,P008,Jan 14 2022,9,1491.22,livre,SAFI,CMI,L004,2023-03-08
ORD013543,C00070,P015,2024-11-16,10,5663.87,DONE,MARRAKECH,carte,L048,2024-09-22
ORD036711,C01498,P020,25/03/2022,4,11413.22,livré,NADOR,cash,L025,2023-10-13
ORD013995,C01186,P011,2022-04-10,7,7847.48,LIVRE,tanger,virement,L022,2022-02-23
ORD032250,C01183,P001,30/05/2022,8,3730.14,annulé,Meknès,CMI,L002,
ORD013893,C00113,P005,2024-10-19,9,13430.26,OK,tetouan,virement,L038,
ORD027027,C02074,P007,2024-07-22,10,1347.52,livré,errachidia,carte,L031,2024-11-14
ORD033258,C01878,P007,2022-01-02,7,14019.08,livré,errachidia,CMI,,2023-04-19
ORD018042,C02489,P006,29/09/2022,2,11641.9,livré,ERRACHIDIA,CMI,L011,2022-02-13
ORD015664,C01826,P008,May 26 2022,8,13216.42,LIVRE,Marrakesh,CMI,L016,2022-02-20
ORD017502,C00996,P008,2023-12-08,7,4623.25,annulé,kenitra,carte,L034,
ORD031564,C01662,P015,07/03/2022,8,4936.77,KO,Rbat,virement,L018,
ORD034200,C02718,P019,Nov 29 2024,10,2264.4,OK,KENITRA,virement,,
ORD000392,C00577,P008,21/12/2023,2,9333.73,KO,TANGER,PayPal,L015,
ORD029077,C01222,P006,2022-04-24,2,6059.9,retourné,Meknès,carte,L033,2022-03-31
ORD043187,C02050,P001,2022-05-01,10,11113.39,en_cours,oujda,PayPal,L030,
ORD040809,C02191,P007,27/03/2023,9,10725.85,LIVRE,TANGER,virement,L047,2023-05-18
ORD009069,C01451,P005,04/08/2022,1,6037.53,livré,ERRACHIDIA,cash,L027,2023-08-27
ORD034781,C00953,P004,2022-08-24,9,14012.13,en_cours,FES,virement,L005,
ORD002048,C01210,P004,Feb 16 2022,8,2578.72,livré,Tétouan,virement,,2022-12-17
ORD041176,C00610,P004,03/08/2022,5,11958.73,DONE,KENITRA,CMI,L001,2024-03-28
ORD047017,C02326,P007,31/05/2023,9,12670.35,livré,TNG,cash,L048,2024-07-24
ORD012010,C01726,P001,Aug 18 2024,5,6434.38,annulé,Beni Mellal,CMI,L003,
ORD019638,C02842,P009,2023-12-01,10,2154.68,DONE,meknes,virement,L018,2024-05-12
ORD010824,C01821,P003,26/11/2024,2,9458.82,livre,Rbat,PayPal,L007,2024-12-26
ORD017924,C00281,P005,2024-06-02,2,14730.4,livre,meknes,virement,L006,2024-12-17
ORD022555,C01829,P007,12/02/2022,7,3317.02,livre,MEKNES,carte,L013,2022-10-07
ORD005319,C00661,P019,2023-12-17,2,10624.36,OK,MARRAKECH,CMI,L042,
ORD009357,C01540,P018,2024-11-18,10,686.62,annule,BENI MELLAL,CMI,L029,
ORD045669,C02022,P014,2023-09-23,8,12525.38,DONE,rabat,cash,L047,2023-08-20
ORD018024,C01350,P005,26/09/2022,7,1334.4,livré,Marrakesh,CMI,L041,2024-11-09
ORD017032,C00235,P020,2024-11-25,7,12040.97,livre,Beni Mellal,virement,L008,2022-09-03
ORD021020,C00931,P020,14/08/2023,1,3443.16,LIVRE,casablanca ,PayPal,L038,2023-04-22
ORD027047,C01070,P019,2023-06-12,9,10326.64,en_cours,oujda,CMI,,
ORD044012,C01371,P010,2023-10-15,7,1774.22,OK,tanger ,PayPal,L009,
ORD018020,C01207,P020,2024-05-31,6,3177.06,livre,TETOUAN,CMI,L048,2022-08-16
ORD011719,C02669,P002,04/05/2024,1,8703.36,OK,TETOUAN,cash,L039,
ORD031846,C02603,P016,2023-02-16,10,10099.49,livré,MARRAKECH,virement,L038,2022-07-30
ORD026459,C00658,P010,13/11/2022,4,14034.07,LIVRE,SAFI,virement,L013,2022-03-16
ORD043150,C00911,P007,24/08/2022,8,1662.27,DONE,NADOR,cash,L029,2022-06-01
ORD021596,C00692,P019,2024-05-28,3,2792.77,en_cours,FES,PayPal,L028,
ORD003098,C01152,P002,23/12/2022,2,12924.88,livré,oujda,virement,L042,2024-04-04
ORD006941,C00977,P014,Mar 05 2023,4,2907.39,LIVRE,Fès,CMI,L016,2023-12-20
ORD036258,C01440,P018,2023-06-10,6,777.66,livre,Marrakesh,PayPal,,2023-12-16
ORD011072,C02916,P014,29/06/2023,1,9679.66,LIVRE,Tétouan,cash,L038,2022-12-06
ORD036666,C01493,P012,07/05/2024,9,7301.5,retourne,Tétouan,virement,L040,2022-01-10
ORD047015,C00919,P010,2022-04-17,10,2323.81,livre,AGADIR,PayPal,L025,2022-03-24
ORD009089,C00509,P018,2023-04-13,10,460.62,LIVRE,agadir,CMI,,2023-09-09
ORD038480,C01802,P014,Nov 22 2022,3,5170.61,LIVRE,Fez,virement,L025,2024-05-17
ORD041017,C00963,P011,2023-05-01,1,2265.16,livre,Rbat,CMI,L001,2024-07-20
ORD024129,C02944,P017,08/03/2024,3,3068.11,en_cours,Fez,carte,L005,
ORD046925,C01564,P010,21/06/2023,9,2019.59,OK,Agdir,CMI,L022,
ORD001859,C00832,P014,2023-04-05,3,13639.5,OK,kenitra,virement,L005,
ORD002517,C00917,P004,09/06/2023,3,13453.47,DONE,tanger,PayPal,L019,2023-01-09
ORD004223,C01689,P010,11/10/2024,9,12952.64,LIVRE,RABAT,carte,L008,2024-10-02
ORD042262,C02513,P013,2022-06-18,3,5889.74,livre,agadir,cash,L038,2024-06-30
ORD027180,C00927,P012,10/04/2024,3,10333.74,livré,tetouan,PayPal,L024,2024-07-11
ORD046262,C02106,P019,07/05/2023,6,10689.59,DONE,TANGER,carte,L034,2024-07-28
ORD040453,C02140,P003,22/05/2022,6,3029.66,livre,Tétouan,CMI,L022,2023-08-08
ORD029940,C02477,P019,2022-12-10,6,8572.79,OK,MEKNES,carte,L043,
ORD016672,C00287,P011,18/11/2022,3,11201.9,annule,casablanca ,cash,L022,
ORD046050,C00791,P020,19/07/2024,7,6888.98,DONE,Fez,CMI,L013,2022-04-19
ORD033393,C01404,P014,2023-02-25,6,7726.88,livre,Beni Mellal,cash,L021,2022-07-27
ORD049405,C01338,P008,2022-05-09,2,9272.65,en_cours,agadir,PayPal,L018,
ORD027225,C00245,P009,2022-05-05,2,6480.87,OK,SAFI,CMI,L041,
ORD001971,C02421,P005,Jan 25 2022,7,7085.17,retourne,ERRACHIDIA,virement,L015,2024-07-24
ORD024739,C00939,P019,11/09/2023,6,1745.07,LIVRE,Oujda ,PayPal,L007,2023-10-26
ORD014042,C02104,P002,2023-02-03,8,14181.64,annule,TETOUAN,cash,L021,
ORD002097,C00577,P008,15/07/2023,9,6181.71,LIVRE,Beni Mellal,carte,L044,2023-12-06
ORD022925,C01878,P017,Nov 05 2022,6,901.94,retourné,kenitra,cash,L048,2023-05-03
ORD000820,C02394,P010,2024-03-28,1,12875.62,livré,Marrakesh,carte,L001,2023-11-22
ORD028206,C00639,P017,10/03/2022,10,12909.41,OK,AGADIR,cash,L021,
ORD048474,C02686,P011,20/09/2022,2,9572.4,retourné,OUJDA,PayPal,L018,2024-06-19
ORD025221,C00336,P004,16/04/2022,7,5667.53,en_cours,tanger ,carte,L049,
ORD022770,C02415,P009,27/10/2022,10,13542.8,LIVRE,EL JADIDA,virement,L041,2024-08-03
ORD039164,C00565,P010,2022-01-26,5,11222.78,en_cours,rabat,virement,L040,
ORD035620,C00258,P011,24/12/2023,4,8683.31,livré,Rbat,carte,L017,2023-11-28
ORD034856,C00498,P016,2023-06-07,4,14878.95,livré,fes,carte,L027,2024-03-08
ORD030715,C01200,P005,19/06/2024,6,3020.54,OK,oujda,CMI,L025,
ORD015083,C02287,P019,2023-11-23,10,8259.03,annulé,Rbat,PayPal,L012,
ORD011561,C02870,P019,01/08/2023,2,11084.41,retourne,Beni Mellal,carte,L016,2022-03-14
ORD008622,C01638,P007,2023-06-15,1,11287.6,livre,Meknès,virement,L050,2024-11-03
ORD014552,C00225,P013,Sep 21 2023,2,11563.52,retourne,beni mellal,PayPal,L017,2022-10-31
ORD048920,C01526,P019,06/03/2024,1,12362.86,en_cours,el jadida,cash,L039,
ORD038171,C02107,P002,Mar 30 2023,1,13964.91,livré,Oujda ,virement,L027,2023-08-05
ORD009287,C00293,P019,07/04/2023,4,9724.01,livre,Fès,cash,L037,2024-12-12
ORD020947,C01880,P008,2023-09-17,8,1925.16,annulé,meknes,carte,L021,
ORD030245,C01066,P009,24/11/2022,2,13555.11,livré,agadir,virement,L017,2023-05-18
ORD030600,C00708,P018,27/07/2023,3,11311.43,retourné,oujda,cash,,2022-02-13
ORD005943,C02107,P018,22/02/2022,10,14575.03,OK,Fès,virement,L039,
ORD026765,C00308,P002,2022-09-14,7,10538.01,OK,tanger ,carte,L035,
ORD003634,C02774,P013,23/01/2022,7,3693.18,annulé,kénitra,virement,L010,
ORD037238,C00070,P007,2023-02-19,5,8880.0,livré,FES,virement,L022,2023-01-16
ORD024813,C00606,P019,2022-08-10,1,4005.91,OK,NADOR,virement,L006,
ORD025528,C02189,P019,Jan 13 2023,7,6293.38,LIVRE,Fès,CMI,L031,2022-08-03
ORD012837,C02199,P014,16/03/2024,8,10232.39,retourné,TETOUAN,virement,L024,2023-04-23
ORD005609,C00823,P006,30/07/2023,2,4977.65,livré,ERRACHIDIA,CMI,L046,2023-11-04
ORD042749,C00397,P006,Jul 21 2024,7,759.3,en_cours,Rbat,cash,L028,
ORD032227,C02190,P007,04/11/2023,5,5060.43,livré,tetouan,carte,L020,2024-11-04
ORD031595,C02360,P008,2022-01-01,4,9412.04,LIVRE,OUJDA,CMI,,2023-02-06
ORD042457,C00899,P004,2024-01-25,6,14930.82,livré,SAFI,PayPal,L007,2023-10-12
ORD024627,C00493,P004,2022-06-08,6,12579.08,LIVRE,Oujda ,PayPal,L024,2022-08-24
ORD044603,C02863,P004,2022-01-19,3,6604.97,DONE,el jadida,PayPal,L045,2024-12-12
ORD009604,C02920,P004,2022-03-08,9,11560.55,OK,EL JADIDA,CMI,L029,
ORD017070,C00151,P020,2024-12-04,9,12580.57,livré,Eljadida,virement,L005,2023-08-26
ORD027504,C02850,P004,Jul 13 2023,2,13142.46,annulé,TETOUAN,cash,,
ORD025162,C00667,P001,2022-12-16,6,2517.37,OK,RABAT,cash,L044,
ORD007015,C01070,P006,2024-10-29,7,8437.81,DONE,RABAT,cash,L003,2022-08-27
ORD035117,C01069,P002,30/07/2024,9,13142.78,annulé,el jadida,carte,L027,
ORD049715,C01814,P020,06/02/2023,9,10181.44,LIVRE,agadir,cash,L002,2024-04-16
ORD031861,C02813,P009,08/07/2022,7,2383.56,en_cours,kenitra,carte,L018,
ORD023331,C01538,P008,14/03/2022,9,318.74,retourné,KENITRA,CMI,L012,2024-10-20
ORD046853,C00695,P019,08/01/2023,9,14769.01,livré,Rbat,cash,L013,2022-03-21
ORD030085,C00542,P001,07/01/2024,6,12430.98,en_cours,el jadida,CMI,L026,
ORD010281,C02054,P018,04/04/2022,4,10027.22,OK,CASA,cash,L049,
ORD002408,C00381,P003,2024-10-17,7,771.95,livré,SAFI,CMI,L033,2024-07-23
ORD023677,C01163,P011,Jul 01 2022,2,7757.72,livré,fes,PayPal,L038,2022-01-04
ORD047854,C02963,P012,02/03/2024,8,3622.93,DONE,errachidia,virement,L027,2024-02-07
ORD036040,C02347,P009,Dec 03 2023,5,8984.18,DONE,MEKNES,carte,L050,2024-11-27
ORD036856,C02510,P008,Mar 04 2022,-6,7433.68,OK,AGADIR,carte,L015,
ORD005372,C00646,P019,Apr 29 2023,2,10428.01,en_cours,Casa,cash,L009,
ORD024471,C02169,P002,2023-12-20,-7,5568.98,annule,safi,carte,L040,
ORD002387,C00481,P006,Nov 20 2024,1,8104.73,livré,CASA,CMI,L047,2023-11-05
ORD018080,C02590,P004,11/12/2024,9,384.95,livre,ERRACHIDIA,virement,,2024-02-14
ORD014757,C00139,P012,01/06/2023,9,4814.5,livre,agadir,cash,L033,2023-10-25
ORD002630,C02036,P013,08/06/2022,3,8948.94,KO,oujda,cash,,
ORD045676,C01359,P007,2022-12-17,5,14850.35,DONE,TETOUAN,CMI,L034,2024-05-18
ORD044575,C01962,P004,2024-03-05,9,1977.51,DONE,OUJDA,cash,L029,2023-12-12
ORD007615,C01899,P009,08/04/2024,1,12741.21,livre,Marrakesh,virement,L041,2022-10-26
ORD046899,C02591,P017,26/04/2023,7,8985.26,LIVRE,KENITRA,CMI,L022,2023-05-14
ORD025819,C02285,P009,Jan 08 2022,3,1684.99,OK,NADOR,virement,L034,
ORD043704,C02259,P014,2023-04-16,7,7931.49,LIVRE,OUJDA,virement,L050,2022-10-14
ORD026211,C01553,P017,2023-04-28,7,12552.8,DONE,Agdir,virement,L029,2024-03-12
ORD022711,C01837,P007,2023-10-26,5,7258.56,en_cours,Tnja,cash,L004,
ORD022404,C02971,P012,Jun 13 2023,9,13539.65,LIVRE,RABAT,carte,L007,2024-12-03
ORD003356,C01824,P002,05/08/2022,6,2544.08,livre,RABAT,virement,L008,2024-05-16
ORD028864,C00104,P013,Sep 28 2022,3,4702.8,livré,BENI MELLAL,PayPal,L048,2023-09-14
ORD030674,C00658,P001,2023-01-09,6,5257.74,DONE,oujda,cash,L027,2022-10-06
ORD010554,C00258,P001,20/05/2023,2,9576.94,annule,Fez,cash,L041,
ORD005585,C02547,P019,04/10/2023,10,12574.94,OK,kenitra,carte,L008,
ORD006461,C01570,P014,May 19 2024,10,7448.85,DONE,Oujda ,CMI,L018,2022-09-22
ORD006604,C01265,P012,2024-12-13,7,1381.79,livre,MEKNES,cash,L016,2024-02-11
ORD010229,C02211,P010,Mar 05 2023,2,2566.01,LIVRE,beni mellal,virement,L019,2022-08-07
ORD011227,C00910,P015,18/07/2024,2,3444.14,LIVRE,tanger ,CMI,L031,2023-06-10
ORD015785,C02188,P013,2024-02-04,6,1145.25,livre,EL JADIDA,virement,L046,2023-07-24
ORD036330,C02208,P008,May 27 2024,5,940.44,DONE,tanger ,virement,L031,2023-06-01
ORD048507,C02834,P003,15/02/2024,9,4036.42,LIVRE,meknes,virement,L044,2022-11-18
ORD008497,C02672,P008,2023-09-26,6,8430.09,livré,Agdir,carte,L036,2024-09-19
ORD014089,C00252,P013,2022-06-29,6,10674.92,livré,EL JADIDA,CMI,L023,2023-01-16
ORD001280,C02369,P002,28/04/2023,9,10670.34,en_cours,Tétouan,cash,L018,
ORD003598,C00694,P019,2024-04-04,2,6986.26,annule,BENI MELLAL,PayPal,L014,
ORD016480,C02932,P003,2022-01-04,1,14096.68,retourne,Casa,CMI,L038,2022-10-08
ORD033622,C02378,P017,2023-08-23,8,12275.94,KO,OUJDA,cash,L041,
ORD026978,C00548,P003,24/08/2024,3,13710.68,retourné,tetouan,CMI,L037,2023-09-21
ORD020402,C00055,P013,2024-10-26,4,9285.29,retourne,el jadida,cash,L031,2023-11-28
ORD028586,C01144,P007,May 09 2024,6,1161.58,LIVRE,kénitra,CMI,L010,2022-07-23
ORD013560,C01277,P007,20/10/2022,6,7475.28,livré,TETOUAN,PayPal,L037,2022-10-21
ORD048004,C00241,P016,24/06/2023,4,3890.91,livré,Meknès,cash,L029,2024-05-08
ORD044704,C01913,P018,Aug 11 2022,5,12002.1,livré,Fez,PayPal,L001,2022-12-01
ORD047702,C00578,P004,2024-03-26,2,9750.51,annule,Agdir,virement,L032,
ORD049838,C00861,P018,2023-10-24,1,10614.32,livre,kenitra,virement,L001,2023-07-04
ORD010985,C00340,P013,10/01/2023,5,8824.07,livre,safi,cash,L026,2023-09-05
ORD036191,C02994,P010,2023-05-17,7,3220.73,LIVRE,Beni Mellal,CMI,L039,2022-10-29
ORD030766,C02659,P003,03/04/2023,10,11990.65,en_cours,errachidia,PayPal,L022,
ORD045679,C00275,P003,2023-08-15,4,7595.24,livré,casablanca,carte,L021,2024-02-15
ORD014203,C01081,P011,2024-06-02,3,14944.16,OK,Fez,PayPal,L022,
ORD019151,C02343,P012,2022-01-26,3,10063.08,en_cours,casablanca ,cash,L022,
ORD027340,C01397,P001,19/02/2023,3,13587.18,livre,Beni Mellal,cash,L018,2022-09-16
ORD025152,C02553,P012,2024-05-02,6,14677.02,retourné,marrakech,carte,,2023-05-15
ORD006250,C02327,P002,17/11/2024,1,5343.74,en_cours,CASA,virement,L004,
ORD021313,C01606,P017,Mar 23 2024,10,9567.86,livré,TANGER,carte,L044,2024-09-22
