id_date,id_produit,id_client,id_region,id_livreur,quantite_vendue,montant_ht,montant_ttc,cout_livraison,delai_livraison_jours,remise_pct,statut_commande
20220729,2,2017,3,16,8,49643.92,59572.7,,,0.0,livré
20241201,15,1324,8,32,6,45988.68,55186.42,,,0.0,retourné
20240618,8,1493,10,32,7,56324.66,67589.59,,,0.0,livré
20241008,4,1043,10,4,10,44196.9,53036.28,,,0.0,livré
20240604,18,2684,7,11,9,8843.31,10611.97,,,0.0,retourné
20240806,4,2557,4,6,4,57488.44,68986.13,,,0.0,annulé
20220610,14,176,15,5,3,22403.82,26884.58,,,0.0,livré
20240222,16,2736,2,33,5,43180.4,51816.48,,,0.0,en_cours
20220303,18,670,4,49,6,35771.82,42926.18,,,0.0,livré
20231031,17,317,9,1,10,77409.6,92891.52,,,0.0,livré
20240916,4,1,6,46,4,35097.72,42117.26,,,0.0,livré
20240901,12,892,8,24,8,80179.76,96215.71,,,0.0,livré
20241009,14,2812,1,20,7,72496.76,86996.11,,,0.0,livré
20240224,8,36,9,47,2,24394.32,29273.18,,,0.0,livré
20231125,10,2340,15,20,2,20916.72,25100.06,,,0.0,en_cours
20230812,18,464,8,1,9,44204.13,53044.96,,,0.0,livré
20221211,18,1813,9,1,4,3405.68,4086.82,,,0.0,en_cours
20230629,2,1479,3,33,1,14145.11,16974.13,,,0.0,retourné
20230727,1,1618,7,26,3,34600.56,41520.67,,,0.0,livré
20240922,19,1242,14,35,3,1482.87,1779.44,,,0.0,retourné
20240514,19,957,9,41,5,55939.4,67127.28,,,0.0,annulé
20230508,7,2727,10,43,2,16571.7,19886.04,,,0.0,livré
20240119,12,1183,12,11,1,10402.9,12483.48,,,0.0,livré
20230912,2,493,12,3,5,5103.45,6124.14,,,0.0,en_cours
20240820,8,2554,7,49,5,8401.1,10081.32,,,0.0,livré
20240319,18,2485,11,34,6,88688.04,106425.65,,,0.0,en_cours
20231016,12,1585,13,38,7,24032.19,28838.63,,,0.0,en_cours
20241121,20,1586,6,21,2,12163.86,14596.63,,,0.0,livré
20221227,20,745,4,13,4,3003.52,3604.22,,,0.0,annulé
20231008,16,2643,14,34,9,114950.61,137940.73,,,0.0,livré
20220406,6,2740,9,2,9,8115.57,9738.68,,,0.0,en_cours
20220129,7,1592,13,19,9,65099.34,78119.21,,,0.0,en_cours
20240227,14,49,3,22,8,55586.24,66703.49,,,0.0,livré
20230319,2,2351,8,4,8,90016.4,108019.68,,,0.0,annulé
20240317,1,1,8,45,9,98391.51,118069.81,,,0.0,en_cours
20220420,19,1113,14,6,3,4701.93,5642.32,,,0.0,en_cours
20240515,2,798,3,37,8,118145.44,141774.53,,,0.0,en_cours
20220424,13,1511,6,17,8,54215.12,65058.14,,,0.0,livré
20241107,15,273,6,16,4,12643.56,15172.27,,,0.0,en_cours
20240619,5,1619,14,45,10,115260.0,138312.0,,,0.0,en_cours
20240804,12,414,5,45,6,81940.5,98328.6,,,0.0,en_cours
20220820,2,2654,11,28,7,87967.74,105561.29,,,0.0,annulé
20221111,1,62,15,29,3,32311.38,38773.66,,,0.0,annulé
20240923,4,1960,8,38,4,51140.04,61368.05,,,0.0,livré
20220917,1,266,2,3,9,3818.79,4582.55,,,0.0,livré
20240201,18,1265,15,29,3,35174.37,42209.24,,,0.0,livré
20220819,8,1,12,20,3,40222.83,48267.4,,,0.0,en_cours
20220405,1,1129,9,43,2,16461.24,19753.49,,,0.0,livré
20221027,1,1145,7,40,4,57799.88,69359.86,,,0.0,annulé
20240126,5,1954,9,35,6,42728.82,51274.58,,,0.0,en_cours
20230710,19,725,6,17,8,92706.0,111247.2,,,0.0,livré
20230124,6,1511,4,5,6,21916.32,26299.58,,,0.0,livré
20231120,15,1388,12,4,2,22202.62,26643.14,,39.0,0.0,livré
20220126,8,1,6,20,4,33833.96,40600.75,,,0.0,livré
20221221,4,1497,11,48,4,33454.56,40145.47,,,0.0,livré
20230506,20,2734,15,14,7,83407.45,100088.94,,,0.0,en_cours
20230209,18,1948,12,46,8,14199.92,17039.9,,,0.0,livré
20241108,14,2646,2,45,1,14108.11,16929.73,,,0.0,annulé
20241013,9,35,1,46,6,6883.2,8259.84,,,0.0,livré
20220909,10,651,5,10,9,26822.43,32186.92,,,0.0,livré
20240817,7,381,12,28,1,8529.39,10235.27,,,0.0,annulé
20240109,5,2493,12,11,7,90252.05,108302.46,,,0.0,livré
20240719,19,1975,8,38,2,25863.06,31035.67,,,0.0,en_cours
20240925,10,686,7,49,8,28937.92,34725.5,,,0.0,livré
20241024,12,1897,7,16,6,88961.82,106754.18,,,0.0,livré
20230106,1,1117,13,24,8,55816.24,66979.49,,,0.0,annulé
20240813,5,1669,1,8,8,65333.12,78399.74,,,0.0,en_cours
20220404,14,1896,11,19,3,24570.09,29484.11,,,0.0,livré
20240725,17,863,6,42,5,40990.8,49188.96,,,0.0,livré
20240708,20,2807,4,20,7,2725.8,3270.96,,,0.0,livré
20220109,17,864,4,49,3,35981.28,43177.54,,,0.0,livré
20240628,10,920,13,33,1,12804.71,15365.65,,,0.0,livré
20230128,7,215,6,2,4,21881.6,26257.92,,,0.0,livré
20221120,16,2675,6,50,9,37822.5,45387.0,,,0.0,livré
20230723,20,1256,4,46,1,14411.93,17294.32,,,0.0,en_cours
20240712,14,912,3,34,7,12573.68,15088.42,,,0.0,livré
20230207,10,1326,5,47,2,8833.22,10599.86,,,0.0,livré
20240128,8,2498,10,50,5,1287.25,1544.7,,,0.0,livré
20220616,6,1532,4,3,6,1937.76,2325.31,,40.0,0.0,livré
20221120,11,2026,5,23,2,21990.74,26388.89,,,0.0,en_cours
20221010,14,2572,14,50,9,33564.69,40277.63,,,0.0,annulé
20230522,5,1200,10,48,8,20760.4,24912.48,,,0.0,livré
20240213,4,2505,7,20,5,46499.95,55799.94,,,0.0,livré
20220314,19,23,5,29,1,8227.23,9872.68,,,0.0,livré
20241206,10,1054,12,45,6,67966.8,81560.16,,,0.0,livré
20241103,16,1,10,21,8,44768.56,53722.27,,,0.0,livré
20231204,3,85,8,34,10,7657.9,9189.48,,,0.0,livré
20220507,16,2092,1,18,6,59685.72,71622.86,,,0.0,livré
20220914,12,966,13,48,2,21652.3,25982.76,,,0.0,en_cours
20230915,13,1602,2,50,6,80607.9,96729.48,,,0.0,annulé
20220423,6,2,7,38,3,25821.33,30985.6,,,0.0,en_cours
20230831,11,2463,11,45,3,10216.08,12259.3,,,0.0,livré
20240302,15,571,4,4,2,2983.88,3580.66,,,0.0,livré
20240828,2,1,6,12,3,41249.58,49499.5,,,0.0,livré
20220302,9,1580,3,15,9,20747.88,24897.46,,,0.0,livré
20221001,20,2069,12,15,5,35272.5,42327.0,,,0.0,livré
20221117,10,693,14,1,1,12190.37,14628.44,,,0.0,livré
20230317,2,402,4,8,1,6808.5,8170.2,,,0.0,livré
20240906,9,960,6,5,9,37860.12,45432.14,,,0.0,annulé
20220627,16,1180,10,25,8,68552.48,82262.98,,,0.0,livré
20220125,19,1561,11,42,8,110323.04,132387.65,,,0.0,livré
20231126,2,1,6,16,8,84028.96,100834.75,,,0.0,en_cours
20230307,6,36,2,34,8,18802.32,22562.78,,,0.0,livré
20231030,15,642,7,23,2,8735.3,10482.36,,,0.0,en_cours
20241231,3,708,4,33,4,25603.4,30724.08,,,0.0,livré
20220902,17,1093,2,42,6,39245.28,47094.34,,,0.0,retourné
20240308,7,1634,5,29,4,41231.32,49477.58,,,0.0,livré
20230105,1,2601,7,41,2,4127.56,4953.07,,,0.0,livré
20220712,11,928,5,4,5,18272.45,21926.94,,,0.0,livré
20240718,19,1435,15,32,1,14136.65,16963.98,,,0.0,retourné
20220208,8,2696,8,17,10,33759.1,40510.92,,,0.0,livré
20220419,8,736,15,16,6,73556.76,88268.11,,,0.0,en_cours
20220926,14,1056,15,29,10,116809.6,140171.52,,,0.0,livré
20230310,15,1509,12,48,4,4947.48,5936.98,,,0.0,livré
20220328,18,561,2,35,9,128430.0,154116.0,,58.0,0.0,livré
20240223,18,892,7,21,2,15509.28,18611.14,,,0.0,en_cours
20220404,7,2303,4,43,1,1816.42,2179.7,,,0.0,en_cours
20230112,6,1,2,51,9,8185.95,9823.14,,,0.0,livré
20240726,3,864,7,23,9,17461.35,20953.62,,,0.0,livré
20231123,12,2474,6,5,8,68769.52,82523.42,,,0.0,livré
20220420,5,2855,11,24,8,98096.24,117715.49,,,0.0,livré
20240225,5,1495,1,10,4,11805.04,14166.05,,,0.0,en_cours
20240609,1,2725,2,30,2,18679.14,22414.97,,,0.0,en_cours
20241025,5,1856,3,47,1,1511.62,1813.94,,,0.0,livré
20221013,6,2554,11,25,10,149178.5,179014.2,,,0.0,livré
20241205,11,560,12,15,9,133541.28,160249.54,,,0.0,livré
20231208,6,2256,3,4,5,71872.15,86246.58,,,0.0,retourné
20241023,8,1577,6,48,9,90888.3,109065.96,,,0.0,livré
20230630,17,1792,6,38,2,25951.08,31141.3,,,0.0,en_cours
20230207,15,1112,3,27,4,42993.92,51592.7,,,0.0,livré
20220304,8,2693,9,11,6,81623.76,97948.51,,,0.0,en_cours
20230126,12,425,14,17,5,17655.15,21186.18,,,0.0,retourné
20230827,7,1342,9,5,8,112076.8,134492.16,,,0.0,annulé
20230223,12,962,4,38,9,18585.27,22302.32,,,0.0,livré
20230718,6,1532,14,21,4,44463.88,53356.66,,,0.0,retourné
20241222,8,1828,14,15,6,11310.24,13572.29,,,0.0,livré
20230516,10,500,5,1,1,4693.39,5632.07,,,0.0,livré
20241225,14,1508,6,24,6,63797.4,76556.88,,,0.0,livré
20230919,15,354,8,8,10,5052.5,6063.0,,,0.0,retourné
20231123,4,247,7,12,8,20831.92,24998.3,,,0.0,livré
20230923,2,1264,14,41,2,15394.3,18473.16,,,0.0,en_cours
20231207,20,708,6,38,3,20805.63,24966.76,,,0.0,retourné
20231007,18,1270,1,1,7,81709.74,98051.69,,,0.0,livré
20220205,9,2364,9,29,1,8903.77,10684.52,,,0.0,livré
20220330,4,2397,8,48,6,57901.8,69482.16,,,0.0,annulé
20220315,11,547,15,17,6,41643.78,49972.54,,,0.0,livré
20230622,3,1332,5,31,9,19349.73,23219.68,,,0.0,livré
20230629,2,289,6,36,2,21167.0,25400.4,,,0.0,en_cours
20220416,8,28,13,45,8,67661.92,81194.3,,,0.0,annulé
20230627,9,755,9,21,2,3967.08,4760.5,,,0.0,livré
20230603,12,2325,5,25,3,30055.08,36066.1,,,0.0,retourné
20220226,1,2554,7,42,7,6981.1,8377.32,,,0.0,livré
20220531,4,2569,5,14,10,8907.3,10688.76,,,0.0,en_cours
20231205,9,274,2,44,8,48186.32,57823.58,,,0.0,livré
20230712,6,869,13,23,4,17557.52,21069.02,,,0.0,livré
20240702,7,2211,7,14,3,17519.85,21023.82,,,0.0,en_cours
20220426,11,1,10,44,8,117390.24,140868.29,,,0.0,livré
20230508,10,2492,8,46,10,44575.0,53490.0,,,0.0,en_cours
20240218,13,122,12,10,8,36412.88,43695.46,,,0.0,livré
20240323,6,357,7,5,1,6006.4,7207.68,,,0.0,livré
20241107,11,1586,1,26,1,9227.35,11072.82,,,0.0,livré
20240602,10,743,2,46,2,21789.66,26147.59,,,0.0,annulé
20220511,1,2336,9,44,1,3034.48,3641.38,,,0.0,en_cours
20241128,17,1,9,33,8,8550.48,10260.58,,,0.0,livré
20230217,13,1316,5,45,2,24214.28,29057.14,,,0.0,livré
20240811,5,526,10,23,5,27439.8,32927.76,,,0.0,livré
20231215,7,2712,10,26,10,46385.4,55662.48,,,0.0,livré
20230108,7,891,15,41,9,90980.01,109176.01,,,0.0,livré
20241024,7,752,15,51,10,52194.6,62633.52,,,0.0,livré
20240620,20,2254,6,6,8,116974.48,140369.38,,,0.0,livré
20240329,13,1083,4,50,6,28714.68,34457.62,,9.0,0.0,livré
20241031,16,1131,8,5,6,57242.7,68691.24,,,0.0,livré
20220805,12,512,1,49,7,20556.76,24668.11,,,0.0,livré
20220815,4,1521,14,35,6,44515.8,53418.96,,,0.0,en_cours
20240824,13,2717,9,1,8,84350.24,101220.29,,,0.0,livré
20220526,7,745,9,36,3,20016.12,24019.34,,,0.0,livré
20221210,11,2318,7,2,7,14001.61,16801.93,,,0.0,livré
20231001,16,2859,5,40,1,13324.69,15989.63,,,0.0,livré
20230728,5,446,7,14,6,79246.02,95095.22,,,0.0,en_cours
20240925,11,2235,11,5,7,59110.52,70932.62,,,0.0,en_cours
20230513,6,724,6,49,5,15806.65,18967.98,,,0.0,annulé
20220904,15,2280,13,43,2,14738.42,17686.1,,,0.0,en_cours
20241217,13,1663,15,14,10,38728.8,46474.56,,,0.0,livré
20220709,9,1398,13,34,7,100466.8,120560.16,,,0.0,livré
20231108,15,2283,14,3,2,16257.24,19508.69,,,0.0,livré
20221109,10,1,4,3,1,8128.06,9753.67,,,0.0,en_cours
20220328,17,2208,8,20,4,24076.48,28891.78,,,0.0,retourné
20240209,3,2781,10,15,10,100138.8,120166.56,,,0.0,livré
20221115,15,830,6,11,5,53129.75,63755.7,,,0.0,livré
20220930,2,755,2,46,7,20859.09,25030.91,,,0.0,en_cours
20230831,11,2254,10,47,4,29360.48,35232.58,,,0.0,livré
20220210,1,2687,7,6,4,35523.08,42627.7,,,0.0,livré
20230928,11,1,2,21,5,37798.85,45358.62,,,0.0,en_cours
20230413,6,2520,15,38,6,36564.3,43877.16,,,0.0,livré
20220806,8,1510,5,1,4,22460.08,26952.1,,,0.0,livré
20230730,3,496,5,42,9,62619.48,75143.38,,,0.0,livré
20241128,6,1415,15,10,3,27951.36,33541.63,,,0.0,livré
20230910,18,782,13,19,7,22430.94,26917.13,,,0.0,en_cours
20231109,13,269,12,23,2,7909.16,9490.99,,,0.0,retourné
20241020,15,460,2,30,1,12052.45,14462.94,,,0.0,livré
20220903,6,1,2,10,1,14114.48,16937.38,,,0.0,en_cours
20220905,5,1870,15,14,4,19446.36,23335.63,,,0.0,livré
20240306,11,1085,12,44,2,29637.08,35564.5,,,0.0,livré
20240612,13,1,11,44,1,12497.04,14996.45,,,0.0,annulé
20230401,3,624,6,20,7,60051.6,72061.92,,,0.0,livré
20231229,7,1078,8,17,3,16898.4,20278.08,,,0.0,livré
20221123,8,1,7,34,10,1800.5,2160.6,,,0.0,en_cours
20230417,8,2562,5,4,3,3255.63,3906.76,,,0.0,en_cours
20230622,3,2860,14,20,1,3938.67,4726.4,,,0.0,retourné
20230606,14,1651,11,28,7,3543.33,4252.0,,,0.0,en_cours
20230921,9,1119,13,21,3,31539.96,37847.95,,,0.0,annulé
20230916,8,2545,8,29,4,23493.64,28192.37,,,0.0,livré
20231025,5,1409,10,29,10,78518.3,94221.96,,,0.0,livré
20240916,20,869,11,22,1,8559.89,10271.87,,,0.0,retourné
20221005,6,992,14,44,5,45360.95,54433.14,,,0.0,annulé
20231231,15,1324,9,14,9,27701.01,33241.21,,,0.0,livré
20220913,3,2328,8,1,4,28197.16,33836.59,,,0.0,livré
20230408,2,1276,15,38,4,40409.08,48490.9,,,0.0,en_cours
20231116,20,90,1,35,9,98258.67,117910.4,,,0.0,livré
20220620,6,927,6,17,5,35625.35,42750.42,,,0.0,livré
20221104,3,1036,11,40,2,6411.78,7694.14,,,0.0,livré
20230807,5,2280,9,34,3,1244.16,1492.99,,,0.0,livré
20231128,15,2593,15,47,1,9913.33,11896.0,,,0.0,annulé
20240219,10,2126,7,18,5,23038.4,27646.08,,,0.0,annulé
20220101,13,2251,5,42,10,83160.6,99792.72,,,0.0,en_cours
20221007,10,1597,10,9,9,110242.35,132290.82,,,0.0,annulé
20230624,5,2478,6,46,5,18700.95,22441.14,,,0.0,en_cours
20220501,18,244,12,9,10,1069.5,1283.4,,,0.0,livré
20240506,6,2139,3,40,9,7926.21,9511.45,,,0.0,livré
20230730,6,1315,1,24,9,104318.1,125181.72,,,0.0,livré
20240826,12,2270,15,20,5,44940.3,53928.36,,,0.0,en_cours
20221102,1,1788,4,10,3,1504.5,1805.4,,,0.0,livré
20230926,4,2197,13,17,8,40224.16,48268.99,,,0.0,annulé
20221110,15,2871,11,30,10,129079.7,154895.64,,,0.0,livré
20220716,11,1193,12,3,5,5356.45,6427.74,,,0.0,livré
20220609,11,1556,8,9,5,23400.65,28080.78,,,0.0,livré
20241114,2,518,10,37,2,28526.24,34231.49,,,0.0,livré
20230212,1,1732,12,51,10,18311.6,21973.92,,,0.0,annulé
20220319,11,1353,3,10,2,26425.3,31710.36,,,0.0,livré
20231001,15,347,10,43,8,48940.08,58728.1,,,0.0,livré
20241106,19,1,6,51,8,17673.68,21208.42,,,0.0,livré
20221104,14,292,8,8,9,114681.24,137617.49,,,0.0,livré
20230706,17,1106,14,8,10,84686.5,101623.8,,42.0,0.0,retourné
20231020,16,1,2,14,10,44723.8,53668.56,,,0.0,livré
20240305,10,232,12,38,7,92753.85,111304.62,,,0.0,retourné
20240124,19,1,4,36,3,40710.9,48853.08,,,0.0,en_cours
20240223,7,1025,7,39,6,75869.88,91043.86,,,0.0,retourné
20220603,15,466,5,41,4,22964.6,27557.52,,,0.0,livré
20241229,15,1666,3,40,7,23573.83,28288.6,,,0.0,annulé
20241105,4,1885,5,36,10,60949.4,73139.28,,,0.0,livré
20230220,10,653,3,41,1,6467.72,7761.26,,,0.0,livré
20220104,10,2501,3,30,9,73817.82,88581.38,,,0.0,annulé
20220730,15,2344,7,9,2,17348.34,20818.01,,,0.0,livré
20230505,2,2693,12,15,7,64487.15,77384.58,,,0.0,livré
20240803,14,178,11,24,1,7972.14,9566.57,,,0.0,livré
20221227,1,1804,7,33,5,37010.1,44412.12,,,0.0,annulé
20240126,15,425,8,15,2,14922.94,17907.53,,,0.0,retourné
20230605,19,2145,2,48,5,14752.45,17702.94,,,0.0,retourné
20220813,9,1945,8,29,4,12085.16,14502.19,,,0.0,en_cours
20230102,5,2,13,35,1,862.29,1034.75,,,0.0,livré
20220426,2,1175,3,1,10,55617.9,66741.48,,,0.0,en_cours
20220424,14,1900,3,8,4,10708.12,12849.74,,,0.0,livré
20220502,11,1961,5,33,2,3877.48,4652.98,,,0.0,livré
20241129,9,2438,4,47,4,53664.28,64397.14,,,0.0,livré
20230415,3,479,3,7,1,11467.91,13761.49,,,0.0,en_cours
20240101,15,676,9,11,5,20888.95,25066.74,,,0.0,en_cours
20220510,1,2356,4,12,4,37581.0,45097.2,,,0.0,en_cours
20221009,2,1378,4,35,7,60158.21,72189.85,,,0.0,livré
20240814,2,1,7,23,9,14888.25,17865.9,,,0.0,livré
20220704,5,475,8,13,3,5847.96,7017.55,,,0.0,livré
20240108,3,645,10,1,4,17907.48,21488.98,,,0.0,en_cours
20240429,18,637,12,10,9,78469.38,94163.26,,16.0,0.0,livré
20231111,5,1238,12,19,6,24733.02,29679.62,,,0.0,livré
20230125,10,1290,4,2,1,2033.41,2440.09,,,0.0,livré
20240831,8,1357,12,2,5,47296.95,56756.34,,,0.0,en_cours
20220309,13,2387,1,21,1,5868.41,7042.09,,,0.0,livré
20220531,12,1277,15,10,9,87509.97,105011.96,,,0.0,livré
20240504,15,751,8,16,1,8775.59,10530.71,,,0.0,livré
20230107,5,1502,15,19,4,49198.76,59038.51,,,0.0,retourné
20220321,10,1611,9,31,1,11655.35,13986.42,,8.0,0.0,livré
20241210,15,711,4,24,10,2757.1,3308.52,,,0.0,en_cours
20230715,1,206,15,21,5,48272.85,57927.42,,,0.0,annulé
20240120,2,1829,2,28,5,71937.45,86324.94,,,0.0,livré
20230516,3,536,11,32,6,47789.58,57347.5,,,0.0,livré
20230807,8,521,5,1,3,33583.62,40300.34,,,0.0,livré
20220607,3,712,11,38,4,46817.52,56181.02,,,0.0,livré
20230323,14,313,7,3,10,37454.9,44945.88,,,0.0,livré
20231113,5,42,9,21,9,33182.46,39818.95,,,0.0,livré
20220716,14,2206,1,7,10,69428.7,83314.44,,,0.0,livré
20231103,1,970,7,19,5,4472.4,5366.88,,,0.0,annulé
20230819,17,1607,8,44,4,43194.56,51833.47,,,0.0,en_cours
20230120,5,2364,2,11,6,71851.98,86222.38,,,0.0,retourné
20240303,6,1815,7,30,1,13413.27,16095.92,,,0.0,retourné
20240613,8,248,14,1,5,44915.6,53898.72,,,0.0,livré
20220303,6,86,3,43,5,67539.6,81047.52,,,0.0,livré
20240104,5,1950,10,44,3,25270.26,30324.31,,,0.0,livré
20230131,2,341,14,13,5,66214.95,79457.94,,,0.0,livré
20240205,15,1,8,32,1,11122.94,13347.53,,,0.0,livré
20220129,5,1557,13,22,1,11161.26,13393.51,,,0.0,livré
20230513,19,554,8,34,4,44677.52,53613.02,,,0.0,livré
20240303,1,909,1,32,9,16781.31,20137.57,,,0.0,livré
20240713,13,2612,10,23,4,14563.4,17476.08,,,0.0,en_cours
20240406,14,1992,14,48,4,27786.32,33343.58,,,0.0,annulé
20230603,12,269,5,6,3,9284.04,11140.85,,,0.0,livré
20231224,17,785,1,44,4,710.88,853.06,,,0.0,annulé
20220610,9,2474,9,39,6,81456.48,97747.78,,,0.0,retourné
20220921,10,1596,6,51,2,12702.6,15243.12,,,0.0,en_cours
20241210,20,1197,3,37,7,20025.6,24030.72,,,0.0,livré
20220220,8,2090,14,46,10,69235.2,83082.24,,,0.0,livré
20240523,8,1598,7,19,1,10086.56,12103.87,,,0.0,en_cours
20221217,1,2830,15,2,10,51148.9,61378.68,,,0.0,livré
20231230,10,608,12,50,2,29959.06,35950.87,,,0.0,livré
20240303,10,401,11,35,5,55493.95,66592.74,,,0.0,livré
20230325,1,1,1,6,1,13312.09,15974.51,,,0.0,livré
20240404,8,2834,2,19,6,84247.92,101097.5,,,0.0,retourné
20230526,11,1457,11,34,6,74283.06,89139.67,,,0.0,livré
20220411,16,2534,10,42,7,74862.2,89834.64,,,0.0,livré
20240505,3,1779,12,35,9,72556.83,87068.2,,,0.0,livré
20220726,10,1462,14,6,1,2487.11,2984.53,,,0.0,livré
20240124,12,529,5,26,1,6111.1,7333.32,,,0.0,livré
20230801,4,2718,2,22,1,534.18,641.02,,,0.0,en_cours
20220322,8,2728,7,20,4,37450.96,44941.15,,,0.0,annulé
20230323,17,1071,12,4,5,4497.3,5396.76,,,0.0,en_cours
20220705,11,1581,10,44,4,19669.84,23603.81,,,0.0,livré
20241102,16,1476,2,42,6,25148.88,30178.66,,,0.0,retourné
20230223,16,2498,14,34,3,14112.75,16935.3,,,0.0,en_cours
20240325,13,887,4,39,5,70435.5,84522.6,,,0.0,livré
20231206,3,2830,5,29,10,31861.3,38233.56,,,0.0,livré
20240103,9,2637,2,44,9,85555.17,102666.2,,,0.0,annulé
20220708,3,103,11,17,1,4813.08,5775.7,,,0.0,livré
20240611,16,1598,4,43,10,147650.7,177180.84,,,0.0,annulé
20230227,14,1868,13,24,10,59721.7,71666.04,,,0.0,livré
20241211,11,848,3,45,4,29049.6,34859.52,,,0.0,annulé
20220104,10,2501,4,33,10,147212.3,176654.76,,,0.0,en_cours
20220315,20,1431,9,2,7,67797.8,81357.36,,,0.0,livré
20231213,9,257,9,51,2,26342.48,31610.98,,,0.0,livré
20230924,6,2282,15,39,2,20133.6,24160.32,,,0.0,livré
20240929,16,420,12,46,9,113049.45,135659.34,,,0.0,livré
20220414,16,854,6,38,5,6011.7,7214.04,,,0.0,annulé
20220806,2,2171,14,13,10,74354.6,89225.52,,,0.0,livré
20240719,2,2175,15,42,4,19508.56,23410.27,,,0.0,en_cours
20230411,5,2010,5,28,2,21087.14,25304.57,,,0.0,livré
20240915,4,842,5,40,6,17808.9,21370.68,,,0.0,livré
20221207,19,1641,10,17,7,72061.5,86473.8,,,0.0,en_cours
20240913,5,2501,15,45,10,97652.4,117182.88,,,0.0,en_cours
20241124,10,2822,6,4,3,18253.44,21904.13,,,0.0,en_cours
20240407,5,83,5,23,4,55435.12,66522.14,,,0.0,livré
20241223,9,2002,1,42,10,107205.5,128646.6,,,0.0,en_cours
20220119,7,1797,3,7,1,142.21,170.65,,,0.0,annulé
20230603,5,1416,9,10,7,26141.22,31369.46,,,0.0,retourné
20240306,2,1615,9,13,10,49802.9,59763.48,,,0.0,livré
20231212,20,1492,11,17,10,36937.8,44325.36,,,0.0,livré
20230117,7,2699,3,15,3,9259.11,11110.93,,,0.0,retourné
20240327,10,838,1,12,10,110460.1,132552.12,,,0.0,livré
20220709,17,2160,12,46,5,62316.7,74780.04,,,0.0,livré
20220330,7,61,11,46,10,50545.6,60654.72,,,0.0,livré
20220923,18,2571,6,1,10,29221.9,35066.28,,,0.0,livré
20230913,11,1941,3,12,3,6930.75,8316.9,,,0.0,en_cours
20231028,14,1274,6,12,2,4648.12,5577.74,,,0.0,annulé
20220117,15,250,13,26,1,9150.7,10980.84,,,0.0,livré
20221231,3,1359,11,8,1,1887.52,2265.02,,,0.0,livré
20220607,6,1,10,47,6,88483.92,106180.7,,,0.0,livré
20240627,4,2558,13,45,7,11561.97,13874.36,,,0.0,livré
20220731,17,2247,1,30,4,28123.64,33748.37,,,0.0,en_cours
20230104,9,1753,14,40,6,66755.16,80106.19,,,0.0,en_cours
20230416,19,1256,2,37,7,44365.16,53238.19,,,0.0,en_cours
20241229,6,1856,9,25,9,70603.74,84724.49,,,0.0,livré
20220411,18,655,8,44,7,77111.09,92533.31,,,0.0,en_cours
20240813,6,2134,8,10,3,25148.67,30178.4,,,0.0,livré
20220325,13,507,11,26,8,99959.76,119951.71,,,0.0,livré
20230715,1,386,12,27,6,71244.18,85493.02,,,0.0,livré
20240123,17,74,8,35,3,32696.04,39235.25,,,0.0,livré
20230404,15,2134,14,24,4,6606.76,7928.11,,,0.0,livré
20220827,17,1529,10,3,9,3408.12,4089.74,,,0.0,livré
20220620,12,740,2,42,7,12685.26,15222.31,,,0.0,livré
20241112,2,1395,7,44,4,11879.16,14254.99,,,0.0,livré
20220410,17,436,8,46,4,11442.28,13730.74,,,0.0,livré
20241011,4,2528,2,37,8,108305.04,129966.05,,,0.0,en_cours
20220222,5,1379,3,1,3,12350.88,14821.06,,,0.0,annulé
20240101,9,2571,7,13,1,5635.83,6763.0,,,0.0,livré
20241123,16,1,10,19,4,59213.72,71056.46,,,0.0,en_cours
20220518,17,472,1,6,5,13378.15,16053.78,,,0.0,en_cours
20220526,16,423,5,21,2,14248.86,17098.63,,25.0,0.0,livré
20231025,6,1621,2,7,1,13974.72,16769.66,,,0.0,livré
20230829,16,2839,10,1,8,106456.64,127747.97,,,0.0,livré
20220927,11,541,1,41,10,147189.0,176626.8,,,0.0,livré
20221209,19,2152,11,5,2,7123.0,8547.6,,50.0,0.0,livré
20240928,19,1156,1,26,8,76758.16,92109.79,,,0.0,livré
20230319,1,2816,3,45,9,7767.81,9321.37,,,0.0,livré
20220718,14,2164,2,1,9,11928.15,14313.78,,,0.0,livré
20231206,8,953,9,38,3,12937.11,15524.53,,,0.0,retourné
20220816,11,974,6,29,8,44808.56,53770.27,,,0.0,livré
20221220,7,2466,14,19,9,134854.56,161825.47,,,0.0,en_cours
20230722,19,576,15,2,9,123677.73,148413.28,,,0.0,retourné
20231109,8,126,13,39,1,3221.63,3865.96,,,0.0,en_cours
20220703,2,2258,6,31,8,102046.08,122455.3,,4.0,0.0,livré
20230608,5,1,11,46,2,8731.94,10478.33,,,0.0,en_cours
20220115,3,168,2,14,1,7112.03,8534.44,,,0.0,livré
20220619,7,1180,15,30,6,63449.34,76139.21,,,0.0,retourné
20240214,13,2363,4,1,5,2932.6,3519.12,,,0.0,livré
20221120,7,1350,13,11,2,10649.76,12779.71,,,0.0,en_cours
20220714,11,2272,13,16,4,32395.04,38874.05,,,0.0,livré
20220730,16,1526,12,22,8,47939.6,57527.52,,,0.0,livré
20221214,16,2357,10,44,2,15385.48,18462.58,,,0.0,livré
20240403,1,389,8,36,7,101460.73,121752.88,,,0.0,livré
20221029,7,2001,14,1,8,36099.84,43319.81,,,0.0,livré
